610.8614935131277,580.4386418403892
798.9688984791464,679.4734393147598
336.6549490857172,498.2993164983316
149.5832332370946,854.5519192737763
215.67944071958482,628.1556139923453
828.8492939275332,728.5962044677136
446.9316666449793,614.7652163121327
419.50620612764,667.4332621213626
858.1708339475512,546.869363142883
413.5929462127172,548.4750329465234
450.0052549075998,497.3049429728803
880.6995021187979,668.3328204140543
116.08208188252925,865.2490239677974
412.9658609680324,573.843625197282
869.6990864389093,483.6552437233216
208.46379961458274,798.684078510347
474.7558922826934,569.306269215801
396.6509060037282,678.515404668704
151.0576571785554,704.4674840547386
321.7980895621257,752.7221095674215
133.94769786737479,818.4515874310734
140.79550129350628,732.2284849056218
390.15793908030855,608.7687488521624
570.6670745300983,487.9256404624643
113.8297241079527,728.3159427440648
489.2704677178355,536.8188450555704
196.43119126566512,805.2865028275959
313.42642726251063,754.2692102331387
330.8105745192896,810.337814400545
135.54834942498337,510.6405720250322
374.6604925298785,686.934435360446
180.68946970416698,671.5767018660275
798.4337359696435,707.028294042872
794.581873272331,822.4327591868928
628.8314365426421,689.6141551634048
769.7153449176022,834.0479744593254
466.9470267744044,589.8607032300876
827.9451092274194,808.1434504740466
589.565994272851,840.0489862913062
365.80780244337546,715.8688283088704
564.487250972004,617.1519228093094
460.17989767675084,629.388613686731
229.41129827561775,817.0668945310146
155.87243083680883,722.834821387712
153.2984268801411,631.0560934414307
664.0241313904252,748.8946076924586
97.75405528295703,610.0397451423851
734.110522348557,838.1565770166001
449.7980917590082,707.5642847103281
832.0008288917243,884.6884660220812
421.22329428672896,751.1610679462258
751.6810328964684,781.3053653574331
405.4042714599962,559.7474666660627
97.21283261404716,483.5773660364651
828.3771558720817,697.8591496561829
640.0641909796103,674.9274237305489
397.3214726514552,797.9465702261955
620.042647766026,506.1196678719325
554.9072065842668,647.6547631004573
240.61739635230626,861.6332307730429
454.5528394631243,813.4541247355862
632.6762598686071,757.8869060890543
257.0234326926509,578.6508848759339
742.8813735065881,566.2685042240026
504.344320244077,467.00738009345986
236.70565025133308,834.1301100667858
545.4937018492736,798.1584931425252
206.08545026370996,644.5235016047363
406.2290288532603,754.4349419340911
299.48132471306684,759.3319952151203
772.5972845964465,546.7872022295986
308.7140524533029,524.0217030012407
749.7184079833551,648.8274434242519
577.2324492697334,684.2760474069029
759.1294295347711,662.4729430531779
767.6259680388484,627.2359091395754
854.7214582397095,542.2050674878299
592.0539270531342,584.0762015935906
228.75897733803478,526.0694537296426
798.7456591305778,863.4038368526855
883.8330494994435,774.0061469040903
570.5741512187667,731.7793973897346
726.4940485289844,538.3243869012682
745.2570241865509,706.2989671808992
570.6854242608631,265.52054848066905
482.69833521877945,222.65513507759903
447.192982251416,271.5822187284269
561.5051417797232,200.4056381041321
569.1323838626348,251.5042435729074
435.01343983020126,119.30049556300615
573.2655648292277,114.96124742228739
397.2492308220407,258.71664179637605
490.06102343790496,323.3441983405175
600.2421069299761,167.87926073602102
469.8751647933864,343.4833454027447
493.0852304486497,123.52130523650428
479.75160456604857,240.0982297060513
592.9804566062645,312.1619865705061
622.0849620679198,141.93501099069636
